ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 46.7625, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 52.413, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 57.69881, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 62.97411, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 68.3708, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 74.14837, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 79.90029, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 85.06883, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 90.41798, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 95.92609, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 101.232, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 106.5885, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 111.8828, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 117.4363, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 122.9445, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 128.2876, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 133.5848, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 138.7155, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 144.1695, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 149.7107, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 154.9293, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 160.2824, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 165.7704, 
ID= 276_2, Source = 2, Local odds = 0.55, Reward = 0, Time = 188.0051, 
ID= 276_2, Source = 2, Local odds = 0.55, Reward = 0, Time = 193.6685, 
ID= 276_2, Source = 2, Local odds = 0.55, Reward = 0, Time = 199.1304, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 223.8396, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 229.2049, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 234.537, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 239.8483, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 245.7634, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 251.0941, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 256.3808, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 261.7005, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 267.1, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 272.4846, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 391.9698, 
ID= 276_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 397.8423, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 0, Time = 423.5631, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 0, Time = 428.9828, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 434.3155, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 439.7328, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 445.0762, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 0, Time = 450.3508, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 0, Time = 455.6718, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 460.9472, 
ID= 276_2, Source = 0, Local odds = 0.65, Reward = 0, Time = 466.2222, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 487.633, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 492.9519, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 498.2934, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 503.5725, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 508.9445, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 514.2743, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 519.5615, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 524.8585, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 530.1263, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 535.4642, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 541.1618, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 546.5154, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 551.8906, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 557.2344, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 562.5622, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 567.9493, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 573.2576, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 578.7576, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 584.1525, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 589.4823, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 594.8138, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 600.0888, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 605.4641, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 611.1392, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 616.6601, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 621.9448, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 627.2971, 
ID= 276_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 632.6494, 
