ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 102.6778, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 107.9878, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 113.0199, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 118.0932, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 124.4136, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 129.766, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 135.3304, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 140.839, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 145.9473, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 151.3889, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 156.8308, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 162.1833, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 167.8369, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 173.2228, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 178.4649, 
ID= 226_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 183.7542, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 204.5635, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 217.8969, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 223.6429, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 233.2469, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 238.8574, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 244.4996, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 251.995, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 257.3707, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 262.6682, 
ID= 226_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 267.9212, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 289.2743, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 294.8639, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 300.2047, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 305.6463, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 311.1338, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 316.476, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 323.6472, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 328.9027, 
ID= 226_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 334.741, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 355.1451, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 360.4877, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 366.1405, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 371.8707, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 377.1667, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 382.6771, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 387.9742, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 393.2711, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 398.6691, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 404.0328, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 409.7746, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 415.3384, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 420.8695, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 426.6324, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 431.9853, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 437.6384, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 443.114, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 448.4774, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 454.2527, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 459.6502, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 465.0702, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 470.8112, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 476.1756, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 481.8505, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 486.9364, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 492.0004, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 497.0616, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 502.1184, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 507.1823, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 512.2578, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 517.3325, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 522.3973, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 527.464, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 532.5255, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 537.6003, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 542.6871, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 547.8625, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 552.9824, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 558.0684, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 563.1507, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 568.2308, 
ID= 226_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 573.306, 
