ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 92.05969, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 97.80944, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 103.8163, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 109.6457, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 115.4984, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 121.4737, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 127.2605, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 132.7019, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 138.499, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 144.0634, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 151.2265, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 157.8343, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 165.7968, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 171.4951, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 177.0043, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 182.6469, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 188.331, 
ID= 275_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 193.796, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 211.5861, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 218.2049, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 224.4704, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 230.0658, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 235.7218, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 240.7276, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 246.8127, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 252.189, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 258.2859, 
ID= 275_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 264.3348, 
