ID= 119_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 133.103, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 0, Time = 138.6875, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 0, Time = 148.3869, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 156.7579, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 164.5632, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 171.8488, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 0, Time = 177.3462, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 0, Time = 183.7864, 
ID= 119_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 195.0867, 
ID= 119_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 234.6327, 
ID= 119_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 240.7157, 
ID= 119_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 246.6584, 
ID= 119_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 252.654, 
ID= 119_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 259.2968, 
ID= 119_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 266.005, 
ID= 119_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 282.4532, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 319.688, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 0, Time = 325.0423, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 331.3728, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 338.1242, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 0, Time = 344.0786, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 0, Time = 351.4313, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 0, Time = 360.3018, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 368.3097, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 0, Time = 374.6082, 
ID= 119_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 380.5941, 
ID= 119_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 418.6106, 
ID= 119_1, Source = 1, Local odds = 0.5, Reward = 0, Time = 424.5102, 
ID= 119_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 430.0483, 
ID= 119_1, Source = 1, Local odds = 0.5, Reward = 0, Time = 436.1932, 
ID= 119_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 441.8537, 
ID= 119_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 447.8726, 
ID= 119_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 453.4367, 
