ID= 109_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 54.42919, 
ID= 109_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 63.93346, 
ID= 109_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 71.21909, 
ID= 109_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 78.23842, 
ID= 109_1, Source = 2, Local odds = 0.65, Reward = 0, Time = 83.97997, 
ID= 109_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 93.65295, 
ID= 109_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 99.4724, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 1, Time = 139.3198, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 1, Time = 145.0176, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 0, Time = 150.6034, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 1, Time = 156.3009, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 0, Time = 161.9429, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 1, Time = 167.5618, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 0, Time = 173.1704, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 0, Time = 178.6815, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 1, Time = 183.9658, 
ID= 109_1, Source = 1, Local odds = 0.55, Reward = 1, Time = 189.3072, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 225.3684, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 230.6323, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 236.174, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 241.8383, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 247.7681, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 253.6429, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 259.6406, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 265.7379, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 271.5904, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 277.432, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 283.518, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 289.6154, 
ID= 109_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 295.8451, 
ID= 109_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 329.8955, 
ID= 109_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 335.7484, 
ID= 109_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 341.657, 
ID= 109_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 349.3421, 
ID= 109_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 354.8395, 
