ID= 316_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 84.56599, 
ID= 316_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 92.0498, 
ID= 316_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 97.36912, 
ID= 316_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 102.6364, 
ID= 316_1, Source = 2, Local odds = 0.55, Reward = 0, Time = 107.9416, 
ID= 316_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 113.439, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 1, Time = 146.302, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 0, Time = 151.9212, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 0, Time = 157.4632, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 1, Time = 163.4043, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 1, Time = 169.524, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 0, Time = 175.8311, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 0, Time = 181.1982, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 1, Time = 186.6935, 
ID= 316_1, Source = 3, Local odds = 0.5, Reward = 1, Time = 191.9825, 
ID= 316_1, Source = 0, Local odds = 0.65, Reward = 1, Time = 216.782, 
ID= 316_1, Source = 0, Local odds = 0.65, Reward = 1, Time = 222.1332, 
ID= 316_1, Source = 0, Local odds = 0.65, Reward = 0, Time = 227.4521, 
ID= 316_1, Source = 0, Local odds = 0.65, Reward = 1, Time = 233.0832, 
ID= 316_1, Source = 0, Local odds = 0.65, Reward = 1, Time = 238.6708, 
ID= 316_1, Source = 0, Local odds = 0.65, Reward = 0, Time = 244.0436, 
ID= 316_1, Source = 0, Local odds = 0.65, Reward = 1, Time = 249.7522, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 273.1517, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 278.6602, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 284.0464, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 289.4336, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 294.797, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 300.0944, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 305.3807, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 310.6781, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 315.9778, 
ID= 316_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 321.2841, 
