ID= 219_1, Source = 2, Local odds = 0.5, Reward = 1, Time = 67.41374, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 0, Time = 77.46615, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 1, Time = 83.63055, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 0, Time = 88.86086, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 0, Time = 96.30155, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 1, Time = 102.6639, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 1, Time = 107.7069, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 0, Time = 113.6263, 
ID= 219_1, Source = 2, Local odds = 0.5, Reward = 1, Time = 120.878, 
ID= 219_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 154.2185, 
ID= 219_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 159.6485, 
ID= 219_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 164.9014, 
ID= 219_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 172.132, 
ID= 219_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 178.4278, 
ID= 219_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 185.3032, 
ID= 219_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 191.3109, 
ID= 219_1, Source = 0, Local odds = 0.55, Reward = 0, Time = 221.3527, 
ID= 219_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 228.571, 
ID= 219_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 234.4133, 
ID= 219_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 240.5548, 
ID= 219_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 246.1958, 
ID= 219_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 252.0158, 
ID= 219_1, Source = 1, Local odds = 0.65, Reward = 0, Time = 278.6472, 
ID= 219_1, Source = 1, Local odds = 0.65, Reward = 1, Time = 284.1448, 
ID= 219_1, Source = 1, Local odds = 0.65, Reward = 1, Time = 289.7525, 
ID= 219_1, Source = 1, Local odds = 0.65, Reward = 0, Time = 295.6971, 
ID= 219_1, Source = 1, Local odds = 0.65, Reward = 1, Time = 301.5696, 
ID= 219_1, Source = 1, Local odds = 0.65, Reward = 1, Time = 310.9313, 
ID= 219_1, Source = 1, Local odds = 0.65, Reward = 1, Time = 316.6287, 
