ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 38.29621, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 44.17916, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 50.02201, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 56.15146, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 62.23659, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 67.92325, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 73.95453, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 0, Time = 98.65425, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 1, Time = 104.6508, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 1, Time = 110.5373, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 0, Time = 116.6547, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 0, Time = 122.5428, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 1, Time = 128.5169, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 0, Time = 134.2144, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 157.2473, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 164.7108, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 171.9518, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 178.1271, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 184.091, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 190.1105, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 196.0518, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 201.7818, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 207.6213, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 213.5878, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 219.5515, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 225.2601, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 231.1125, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 236.9761, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 242.5738, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 249.249, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 255.2002, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 260.6978, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 282.3765, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 288.0847, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 294.0042, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 299.8787, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 305.7765, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 311.7186, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 317.6039, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 323.5233, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 329.4549, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 335.2951, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 341.0594, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 346.823, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 353.3313, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 359.3165, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 365.0808, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 370.8671, 
ID= 260_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 376.3419, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 399.051, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 404.8949, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 410.6031, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 416.4994, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 422.498, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 428.3838, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 434.2041, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 440.0554, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 445.9081, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 452.1167, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 461.2788, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 467.3425, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 473.2885, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 479.1593, 
ID= 260_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 486.2122, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 509.1115, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 515.0533, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 521.1274, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 526.47, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 532.5223, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 538.4311, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 544.5392, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 550.4909, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 557.4653, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 563.3293, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 569.2259, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 574.8457, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 580.9999, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 586.5073, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 592.1044, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 597.6685, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 603.4883, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 609.0853, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 614.593, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 620.9902, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 626.61, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 632.518, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 638.1938, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 643.5808, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 649.5333, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 655.163, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 0, Time = 660.9381, 
ID= 260_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 666.4459, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 0, Time = 692.1118, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 0, Time = 698.0087, 
ID= 260_2, Source = 1, Local odds = 0.55, Reward = 1, Time = 703.7729, 
