ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 67.06509, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 72.34161, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 78.26055, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 83.95693, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 90.38739, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 96.10688, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 101.9264, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 107.6014, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 113.3654, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 118.6402, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 123.915, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 129.2237, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 134.5216, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 140.0076, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 145.7051, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 151.0141, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 156.1665, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 161.4525, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 166.7502, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 172.0699, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 177.3008, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 182.6089, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 188.0683, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 193.4484, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 198.7348, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 204.1096, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 209.6401, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 214.9269, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 220.2685, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 225.5773, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 230.8197, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 236.1162, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 241.4581, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 246.8339, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 252.12, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 257.2068, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 262.7146, 
ID= 329_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 268.0675, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 283.4128, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 288.7243, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 294.0107, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 299.3632, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 304.8282, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 310.47, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 316.0891, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 321.4196, 
ID= 329_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 326.6841, 
