ID= 268_2, Source = 0, Local odds = 0.6, Reward = 1, Time = 72.31014, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 95.99545, 
ID= 268_2, Source = 3, Local odds = 0.5, Reward = 0, Time = 121.1849, 
ID= 268_2, Source = 3, Local odds = 0.5, Reward = 1, Time = 127.1932, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 152.2021, 
ID= 268_2, Source = 3, Local odds = 0.5, Reward = 0, Time = 175.3465, 
ID= 268_2, Source = 3, Local odds = 0.5, Reward = 1, Time = 180.9329, 
ID= 268_2, Source = 3, Local odds = 0.5, Reward = 1, Time = 186.7083, 
ID= 268_2, Source = 3, Local odds = 0.5, Reward = 0, Time = 192.6058, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 214.1969, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 219.992, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 226.9305, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 234.1964, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 241.1255, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 246.9346, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 252.7991, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 258.6734, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 264.5369, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 287.981, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 293.8457, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 0, Time = 299.8089, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 305.4061, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 313.0578, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 319.7105, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 0, Time = 325.6498, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 0, Time = 331.6823, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 337.7457, 
ID= 268_2, Source = 2, Local odds = 0.55, Reward = 1, Time = 343.5648, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 366.4873, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 372.5071, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 378.3704, 
ID= 268_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 383.8339, 
