ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 64.49975, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 72.56454, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 78.19294, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 87.77112, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 93.75266, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 99.16546, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 104.1444, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 109.46, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 115.2865, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 120.595, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 125.5361, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 130.5468, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 135.6927, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 143.4719, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 149.0306, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 153.7368, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 157.9271, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 162.0578, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 165.9343, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 171.4977, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 178.7359, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 195.8973, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 201.5079, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 207.1143, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 212.5894, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 217.9307, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 235.279, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 240.8311, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 246.2399, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 251.5602, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 256.9455, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 262.7209, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 281.6781, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 287.1315, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 292.5179, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 297.9372, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 303.3343, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 308.709, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 314.0635, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 319.4048, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 324.7466, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 330.1005, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 346.3976, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 351.8438, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 357.2303, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 362.5946, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 381.0738, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 397.8408, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 403.2532, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 408.6402, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 414.0204, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 419.4011, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 424.9649, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 430.4287, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 435.8484, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 452.4574, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 457.7714, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 463.102, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 468.3887, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 473.7084, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 478.9949, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 484.3516, 
ID= 258_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 489.701, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 506.8365, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 512.1796, 
ID= 258_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 517.5212, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 534.2908, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 539.6877, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 544.9855, 
ID= 258_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 550.3602, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 566.7928, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 572.2551, 
ID= 258_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 577.6029, 
