ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 24.74418, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 30.04476, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 52.99057, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 58.17494, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 63.23824, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 68.58601, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 74.02377, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 79.04153, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 84.273, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 89.68266, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 114.4707, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 119.901, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 126.3543, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 131.8184, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 138.3909, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 143.6999, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 168.0009, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 173.4551, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 179.0509, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 184.1139, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 189.356, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 194.765, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 200.0294, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 205.0602, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 210.4787, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 215.8337, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 221.0309, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 226.3713, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 231.6353, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 237.0659, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 242.4316, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 247.7513, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 272.4047, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 277.6461, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 283.0061, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 288.7197, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 293.9384, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 299.4915, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 304.9447, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 310.2419, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 315.551, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 320.8046, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 325.8792, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 331.3429, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 336.6071, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 342.0825, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 347.5899, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 352.6993, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 358.3522, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 363.6851, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 368.7914, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 1, Time = 374.2894, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 379.5191, 
ID= 263_2, Source = 1, Local odds = 0.65, Reward = 0, Time = 384.6613, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 408.3062, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 413.5033, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 418.6006, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 424.0578, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 429.4169, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 434.6373, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 439.7688, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 444.7884, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 449.9524, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 455.108, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 460.2824, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 465.4449, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 470.4976, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 475.7411, 
ID= 263_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 481.1954, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 508.6365, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 514.1326, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 519.3005, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 524.3614, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 529.8614, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 534.8884, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 540.048, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 545.1287, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 550.4039, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 555.5677, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 560.6987, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 566.1318, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 571.5039, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 576.7688, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 581.9884, 
ID= 263_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 587.1302, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 607.9462, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 612.9728, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 618.1059, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 623.4797, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 628.6451, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 633.7975, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 639.088, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 644.3589, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 649.5546, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 654.8422, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 660.2383, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 665.7056, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 671.0663, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 676.0766, 
ID= 263_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 681.2473, 
