ID= 134_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 33.62979, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 39.00315, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 44.34554, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 49.68827, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 55.06429, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 60.39319, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 65.66791, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 71.04512, 
ID= 134_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 76.08402, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 91.88969, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 97.37598, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 102.6957, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 108.0481, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 113.4244, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 118.8893, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 124.3061, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 129.6487, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 135.0458, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 140.4586, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 145.7961, 
ID= 134_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 160.5458, 
ID= 134_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 165.9107, 
ID= 134_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 171.2625, 
ID= 134_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 176.581, 
ID= 134_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 181.9268, 
ID= 134_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 198.6633, 
ID= 134_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 204.0389, 
ID= 134_2, Source = 0, Local odds = 0.5, Reward = 1, Time = 209.3992, 
ID= 134_2, Source = 0, Local odds = 0.5, Reward = 0, Time = 214.7753, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 230.5335, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 235.888, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 241.3495, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 246.6928, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 252.0121, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 257.4546, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 262.821, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 268.196, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 273.4911, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 278.7665, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 284.1093, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 289.4943, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 295.1796, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 300.446, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 305.7519, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 310.9618, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 316.2703, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 321.5348, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 326.5429, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 331.9066, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 337.2388, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 342.5465, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 347.9439, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 353.4524, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 358.972, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 364.3029, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 369.8891, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 375.2644, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 380.6734, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 386.0366, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 391.3896, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 396.7885, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 402.1621, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 407.2482, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 412.2583, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 417.666, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 423.031, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 428.5373, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 433.9125, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 439.1778, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 444.5197, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 449.7836, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 455.1592, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 460.6557, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 466.0423, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 471.4172, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 476.8376, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 482.3849, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 488.0219, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 494.9176, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 500.3496, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 505.6455, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 511.0902, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 516.4408, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 521.6931, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 527.1689, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 533.0553, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 539.0629, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 544.4387, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 549.7792, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 555.2888, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 560.374, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 565.5319, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 571.3144, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 576.6334, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 582.0751, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 587.4526, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 592.6378, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 597.9681, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 603.5648, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 609.2094, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 614.6064, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 619.9352, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 625.344, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 630.6741, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 635.9883, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 641.3904, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 647.0444, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 652.397, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 658.0393, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 663.4272, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 668.8009, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 674.198, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 679.7284, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 685.1048, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 690.6155, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 696.1874, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 701.6955, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 707.1038, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 712.6791, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 718.8322, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 724.7071, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 730.7731, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 0, Time = 736.8116, 
ID= 134_2, Source = 1, Local odds = 0.6, Reward = 1, Time = 744.6084, 
