ID= 144_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 36.87098, 
ID= 144_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 42.22684, 
ID= 144_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 47.67971, 
ID= 144_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 53.21631, 
ID= 144_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 58.56231, 
ID= 144_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 63.94849, 
ID= 144_2, Source = 2, Local odds = 0.6, Reward = 0, Time = 69.33606, 
ID= 144_2, Source = 2, Local odds = 0.6, Reward = 1, Time = 74.62092, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 92.78049, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 98.09961, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 103.3628, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 108.6607, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 113.969, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 119.278, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 124.5451, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 129.8179, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 135.2475, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 140.591, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 145.8751, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 151.229, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 156.5373, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 161.8352, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 1, Time = 167.132, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 172.5292, 
ID= 144_2, Source = 3, Local odds = 0.65, Reward = 0, Time = 177.8046, 
ID= 144_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 196.219, 
ID= 144_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 201.4938, 
ID= 144_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 206.7807, 
ID= 144_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 212.0668, 
ID= 144_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 229.203, 
ID= 144_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 234.6112, 
ID= 144_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 240.109, 
