ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 30.32854, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 35.591, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 40.86572, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 46.1872, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 51.49449, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 56.83575, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 62.07817, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 67.36971, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 72.63935, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 78.01478, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 83.80056, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 88.87622, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 94.12292, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 99.3625, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 104.6955, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 109.9224, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 115.1413, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 120.3825, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 0, Time = 125.8922, 
ID= 209_2, Source = 2, Local odds = 0.5, Reward = 1, Time = 131.1221, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 156.4541, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 161.9087, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 167.1377, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 172.3907, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 177.6793, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 183.1404, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 188.6055, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 193.982, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 199.4389, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 204.7915, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 0, Time = 210.4278, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 215.6924, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 220.9452, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 226.2211, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 231.5778, 
ID= 209_2, Source = 3, Local odds = 0.55, Reward = 1, Time = 236.8144, 
ID= 209_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 260.9598, 
ID= 209_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 266.2125, 
ID= 209_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 271.6453, 
ID= 209_2, Source = 0, Local odds = 0.65, Reward = 1, Time = 276.9307, 
ID= 209_2, Source = 0, Local odds = 0.65, Reward = 0, Time = 282.1842, 
