ID= 331_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 318.4924, 
ID= 331_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 328.463, 
ID= 331_1, Source = 2, Local odds = 0.65, Reward = 1, Time = 336.6814, 
ID= 331_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 83.15613, 
ID= 331_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 89.88477, 
ID= 331_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 96.02583, 
ID= 331_1, Source = 3, Local odds = 0.6, Reward = 0, Time = 101.9672, 
ID= 331_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 107.8199, 
ID= 331_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 113.5616, 
ID= 331_1, Source = 3, Local odds = 0.6, Reward = 1, Time = 119.3253, 
ID= 331_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 151.7823, 
ID= 331_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 157.6631, 
ID= 331_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 163.2596, 
ID= 331_1, Source = 0, Local odds = 0.55, Reward = 0, Time = 168.902, 
ID= 331_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 174.6428, 
ID= 331_1, Source = 0, Local odds = 0.55, Reward = 1, Time = 180.2737, 
ID= 331_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 218.9557, 
ID= 331_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 224.6537, 
ID= 331_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 230.4834, 
ID= 331_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 237.5247, 
ID= 331_1, Source = 1, Local odds = 0.5, Reward = 1, Time = 243.3774, 
