ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 16.71378, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 22.07885, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 27.65788, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 35.06593, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 40.25143, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 45.53675, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 75.27895, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 81.64218, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 87.15084, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 92.43849, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 98.14607, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 103.7655, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 109.6621, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 114.9592, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 143.5908, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 149.0763, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 154.3961, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 186.4353, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 191.9553, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 197.3635, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 202.4399, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 209.4589, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 234.0335, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 239.355, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 244.6862, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 249.9831, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 255.3254, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 260.5996, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 265.6196, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 270.9843, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 276.2479, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 281.6604, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 307.8106, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 312.897, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 318.3057, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 323.6581, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 328.9646, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 334.274, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 339.8163, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 345.2138, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 350.6459, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 355.9763, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 361.0954, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 1, Time = 366.226, 
ID= 264_2, Source = 0, Local odds = 0.55, Reward = 0, Time = 372.3123, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 399.7773, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 405.1403, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 410.7162, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 416.0027, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 421.2897, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 426.8087, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 432.3507, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 437.9587, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 444.0346, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 449.3866, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 454.7946, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 0, Time = 460.181, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 465.4452, 
ID= 264_2, Source = 3, Local odds = 0.6, Reward = 1, Time = 470.9202, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 502.2608, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 507.692, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 513.1334, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 519.6736, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 524.9835, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 530.5803, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 535.8667, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 0, Time = 542.6462, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 548.2387, 
ID= 264_2, Source = 2, Local odds = 0.65, Reward = 1, Time = 553.6029, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 592.1398, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 597.7815, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 1, Time = 603.1123, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 608.6201, 
ID= 264_2, Source = 1, Local odds = 0.5, Reward = 0, Time = 613.8953, 
