ID= 261_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 80.8441, 
ID= 261_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 86.78507, 
ID= 261_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 92.1926, 
ID= 261_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 97.21286, 
ID= 261_1, Source = 2, Local odds = 0.55, Reward = 0, Time = 102.2878, 
ID= 261_1, Source = 2, Local odds = 0.55, Reward = 1, Time = 107.7739, 
ID= 261_1, Source = 3, Local odds = 0.65, Reward = 1, Time = 140.7472, 
ID= 261_1, Source = 3, Local odds = 0.65, Reward = 1, Time = 146.2107, 
ID= 261_1, Source = 3, Local odds = 0.65, Reward = 1, Time = 153.1877, 
ID= 261_1, Source = 3, Local odds = 0.65, Reward = 1, Time = 158.5401, 
ID= 261_1, Source = 3, Local odds = 0.65, Reward = 0, Time = 163.7581, 
ID= 261_1, Source = 3, Local odds = 0.65, Reward = 0, Time = 169.2795, 
ID= 261_1, Source = 3, Local odds = 0.65, Reward = 1, Time = 176.0545, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 201.9183, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 207.0371, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 214.6249, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 221.5367, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 227.5307, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 232.6819, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 238.0233, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 0, Time = 245.1766, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 251.4269, 
ID= 261_1, Source = 0, Local odds = 0.5, Reward = 1, Time = 257.8418, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 287.1669, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 292.2996, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 298.2649, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 303.636, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 309.134, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 315.1987, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 0, Time = 320.6847, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 326.1054, 
ID= 261_1, Source = 1, Local odds = 0.6, Reward = 1, Time = 331.7835, 
